Cust Name,Cust State,Customer ID,Customer Type,Emp ID,Employee Job Title,Employee Name,Order Date,Order Num,Order Type,Prod Category,Prod Name,Prod Number,Sales Region,Discount,Order Total,Price,Quantity
Debby McCourtie,California,2030,Individual,900019907,Sales Associate I,Lorrie Ellison,02/03/2022,1108040,Retail,Fitness,Slam ball - 10 lb,FT577,Southwest,0,46.95,46.95,1
Annelise Genders,Maryland,3965,Individual,900018213,Senior Sales Representative,Tony Hendricks,03/03/2022,1108041,Retail,Fitness,Kettlebell - 10 lb,FT300,Central East,0,79.98,39.99,2
Cassandre Oldall,Georgia,2927,Individual,900015003,Sales Associate III,Cynthia Cash,03/03/2022,1108042,Retail,Mineral water,Mineral Water - Cranberry - 32oz - case,MW272,Southeast,0,62.97,20.99,3
Jessalin Bestwerthick,Alabama,3353,Individual,900013410,Sales Associate III,Kristen Phillips,03/03/2022,1108043,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,Southeast,0,12.99,12.99,1
Irita Foulkes,Iowa,2696,Individual,900012506,Sales Associate V,Lisa Sanchez,03/12/2022,1108044,Retail,Supplements,Vitamin C-1000 mg - 140 tablets,SP126,N Central East,0,14.6,14.6,1
Candra Burgyn,New York,1186,Individual,900014621,Sales Associate II,Shantel Francis,03/03/2022,1108045,Retail,Supplements,Vitamin D3 1000 IU - 160 capsules,SP609,Northeast,0,8.99,8.99,1
Hagenes LLC,Wisconsin,2653,Business,900010428,Sales Representative,Cory Hall,04/12/2022,1108046,Wholesale,Mineral water,Mineral Water - Natural -  32oz - case,MW202,N Central East,0.13,4926.97,16.99,290
Durant McCumesky,California,3283,Individual,900017067,Senior Sales Representative,Christy Beedom,04/03/2022,1108047,Retail,Fitness,Slam ball - 5 lb,FT280,Southwest,0,43.95,43.95,1
Cordie Roseby,California,2225,Individual,900010898,Sales Associate II,Dana Hart,04/03/2022,1108048,Retail,Mineral water,Mineral Water - Natural -  32oz - case,MW202,Southwest,0,50.97,16.99,3
Greenfelder Inc,Tennessee,1300,Business,900014055,Sales Associate II,Daniel Phillips,05/03/2022,1108049,Wholesale,Supplements,Magnesium 250 mg - 100 tablets,SP123,Central East,0.03,2749.02,22.35,123
Doro Elnor,Illinois,4016,Individual,900010428,Sales Representative,Cory Hall,05/03/2022,1108050,Retail,Supplements,Vitamin D3 1000 IU - 160 capsules,SP609,N Central East,0,17.98,8.99,2
Horatio Burd,New York,3422,Individual,900015961,Sales Associate III,Wynona Smith,05/03/2022,1108051,Retail,Fitness,Resistance bands - 50 lb,FT258,Northeast,0,14.99,14.99,1
Bode LLC,Florida,3595,Business,900011701,Sales Representative,Susan Dixon,06/03/2022,1108052,Wholesale,Mineral water,Mineral Water - Strawberry -  20oz - case,MW162,Southeast,0.05,2098.55,14.99,140
Arluene Kolis,Maryland,3209,Individual,900012995,Senior Sales Representative,Brenda Johnson,06/03/2022,1108053,Retail,Mineral water,Mineral Water - Cranberry - 32oz - case,MW272,Central East,0,62.97,20.99,3
Kalil Antyukhin,California,1807,Individual,900017067,Senior Sales Representative,Christy Beedom,06/03/2022,1108054,Retail,Supplements,Magnesium 250 mg - 160 tablets,SP305,Southwest,0,32.65,32.65,1
Joye Coase,Florida,1968,Individual,900015003,Sales Associate III,Cynthia Cash,06/03/2022,1108055,Retail,Supplements,Vitamin C-1000 mg - 140 tablets,SP126,Southeast,0,14.6,14.6,1
Portia Kock,California,3376,Individual,900010898,Sales Associate II,Dana Hart,06/12/2022,1108056,Retail,Fitness,Slam ball - 5 lb,FT280,Southwest,0,43.95,43.95,1
Charmion Le Gassick,Louisiana,1566,Individual,900018712,Sales Associate II,Dru Clingman,06/03/2022,1108057,Retail,Mineral water,Mineral Water - Strawberry - 32oz - case,MW262,S Central East,0,20.99,20.99,1
Ernser Inc,Vermont,2407,Business,900015961,Sales Associate III,Wynona Smith,07/03/2022,1108058,Wholesale,Supplements,Multivitamin - 180 capsules,SP120,Northeast,0.04,4344.96,27.5,158
Daisie Connelly,District of Columbia,1993,Individual,900012995,Senior Sales Representative,Brenda Johnson,07/03/2022,1108059,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,Central East,0,12.99,12.99,1
Florie Worshall,California,2937,Individual,900017067,Senior Sales Representative,Christy Beedom,07/03/2022,1108060,Retail,Supplements,Flaxseed Oil 1000mg - 90 capsules,SP304,Southwest,0,24.98,12.49,2
Prisca McTerlagh,California,3264,Individual,900019856,Sales Associate I,Henry Rodriguez,07/03/2022,1108061,Retail,Fitness,Insulated water bottle - 24oz -Blue,FT139,Southwest,0,39.98,19.99,2
Harriette Cuckoo,District of Columbia,2623,Individual,900019273,Sales Representative,Michelle Howard,07/03/2022,1108062,Retail,Mineral water,Mineral Water - Natural - 20oz - case,MW102,Central East,0,25.98,12.99,2
Wolfy Halgarth,New York,1045,Individual,900015961,Sales Associate III,Wynona Smith,07/03/2022,1108063,Retail,Supplements,"Vitamin A 10,000 IU - 75 capsules",SP604,Northeast,0,6.85,6.85,1
Jamesy Dorrian,Colorado,1325,Individual,900012320,Sales Associate,Mary Hamilton,08/03/2022,1108064,Retail,Mineral water,Mineral Water - Orange - 32oz - case,MW232,S Central West,0,83.96,20.99,4
Jaclyn Cleaton,New York,2654,Individual,900016439,Sales Associate IV,Alyssa Jackson,08/03/2022,1108065,Retail,Supplements,Iron 65 mg - 150 capsules,SP602,Northeast,0,13.9,6.95,2
Nevil Webberley,District of Columbia,2695,Individual,900012995,Senior Sales Representative,Brenda Johnson,08/03/2022,1108066,Retail,Fitness,Insulated water bottle - 24oz -Blue,FT139,Central East,0,19.99,19.99,1
Dara Preble,Alabama,3189,Individual,900011701,Sales Representative,Susan Dixon,08/03/2022,1108067,Retail,Mineral water,Mineral Water - Natural -  32oz - case,MW202,Southeast,0,50.97,16.99,3
Leif Bleakley,Missouri,3047,Individual,900010859,Sales Representative,Nick Chen,08/03/2022,1108068,Retail,Supplements,Multivitamin - 180 capsules,SP120,S Central East,0,27.5,27.5,1
Botsford Inc,Texas,2896,Business,900016320,Sales Associate II,Paul Turner,09/03/2022,1108069,Wholesale,Mineral water,Mineral Water - Cranberry - 32oz - case,MW272,S Central East,0.05,881.53,20.99,42
Nissie Scherer,Arizona,1869,Individual,900020001,Sales Representative,Morten Shivers,09/03/2022,1108070,Retail,Fitness,Slam ball - 10 lb,FT577,S Central West,0,46.95,46.95,1
Koch Group,Kentucky,1960,Business,900014055,Sales Associate II,Daniel Phillips,09/03/2022,1108071,Retail,Mineral water,Mineral Water - Raspberry -  20oz - case,MW152,Central East,0,1978.68,14.99,132
Rohan Group,Indiana,1175,Business,900012283,Sales Associate,Nicole Hansen,09/03/2022,1108072,Wholesale,Supplements,Vitamin B-complex - 160 capsules,SP203,N Central East,0.01,1503.03,19.52,77
Tann Angear,Oklahoma,1913,Individual,900019019,Senior Sales Associate,Tiffany Cooper,09/03/2022,1108073,Retail,Supplements,Magnesium 250 mg - 100 tablets,SP123,S Central East,0,22.35,22.35,1
Florie Worshall,California,2937,Individual,900017067,Senior Sales Representative,Christy Beedom,09/03/2022,1108074,Retail,Fitness,Resistance bands - 50 lb,FT258,Southwest,0,14.99,14.99,1
Blinny Worsall,District of Columbia,2701,Individual,900014055,Sales Associate II,Daniel Phillips,09/03/2022,1108075,Retail,Mineral water,Mineral Water - Blueberry -  20oz - case,MW112,Central East,0,29.98,14.99,2
Danyette Piatek,New York,1587,Individual,900014621,Sales Associate II,Shantel Francis,09/03/2022,1108076,Retail,Supplements,Flaxseed Oil 1000mg - 90 capsules,SP304,Northeast,0,12.49,12.49,1
Trevar Arch,Illinois,3166,Individual,900018684,Sales Associate IV,Vincent Wright,10/03/2022,1108077,Retail,Fitness,Insulated water bottle - 40oz - Grey,FT895,N Central East,0,28.79,28.79,1
Bogan LLC,Oregon,1618,Business,900013610,Sales Associate I,Sue Nguyen,10/03/2022,1108078,Wholesale,Fitness,Insulated water bottle - 40oz - Purple,FT344,Northwest,0.09,4375.99,28.79,152
Ivette Ashlee,Ohio,4002,Individual,900012283,Sales Associate,Nicole Hansen,10/03/2022,1108079,Retail,Supplements,Magnesium 250 mg - 100 tablets,SP123,N Central East,0,44.7,22.35,2
Marjie Lonergan,Illinois,3742,Individual,900012746,Senior Sales Representative,Becky Allen,10/03/2022,1108080,Retail,Fitness,Yoga ball - 45cm,FT467,N Central East,0,17.99,17.99,1
Schneider Group,Georgia,3957,Business,900019334,Sales Associate I,Mitch White,10/03/2022,1108081,Wholesale,Supplements,Vitamin C-1000 mg - 140 tablets,SP126,Southeast,0.02,2379.78,14.6,163
Joane Newlin,Mississippi,3703,Individual,900016320,Sales Associate II,Paul Turner,11/03/2022,1108082,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,S Central East,0,12.99,12.99,1
Carlie Stedman,California,3415,Individual,900010898,Sales Associate II,Dana Hart,11/03/2022,1108083,Retail,Supplements,Multivitamin - 180 capsules,SP120,Southwest,0,27.5,27.5,1
Hane LLC,Minnesota,3222,Business,900018684,Sales Associate IV,Vincent Wright,11/03/2022,1108084,Wholesale,Supplements,Iron 65 mg - 150 capsules,SP602,N Central East,0.13,917.27,6.95,132
Ethelred Cleworth,Ohio,4112,Individual,900010428,Sales Representative,Cory Hall,11/12/2022,1108085,Retail,Supplements,Vitamin B-complex - 200 capsules,SP607,N Central East,0,48.2,24.1,2
Norman Foale,Colorado,3893,Individual,900017953,Sales Associate I,Carrie Jordan,11/03/2022,1108086,Retail,Supplements,Multivitamin - 180 capsules,SP120,S Central West,0,27.5,27.5,1
Dara Preble,Alabama,3189,Individual,900011701,Sales Representative,Susan Dixon,11/03/2022,1108087,Retail,Fitness,Insulated water bottle - 40oz - Blue,FT174,Southeast,0,28.79,28.79,1
Tadio Spavon,Illinois,3202,Individual,900012506,Sales Associate V,Lisa Sanchez,11/03/2022,1108088,Retail,Fitness,Slam ball - 15 lb,FT589,N Central East,0,99.9,49.95,2
Kelley Essame,Texas,1714,Individual,900016320,Sales Associate II,Paul Turner,11/03/2022,1108089,Retail,Mineral water,Mineral Water - Natural - 20oz - case,MW102,S Central East,0,51.96,12.99,4
Betteanne Tullis,Texas,1680,Individual,900018483,Senior Sales Associate,Kendra Morales,12/03/2022,1108090,Retail,Supplements,Multivitamin - 180 capsules,SP120,S Central East,0,27.5,27.5,1
Buck Knowlman,Georgia,3970,Individual,900016625,Sales Representative,Marshal Alexander,12/03/2022,1108091,Retail,Supplements,Multivitamin - 180 capsules,SP120,Southeast,0,55,27.5,2
Kautzer Inc,New York,2905,Business,900015961,Sales Associate III,Wynona Smith,12/03/2022,1108092,Wholesale,Mineral water,Mineral Water - Strawberry - 32oz - case,MW262,Northeast,0.1,3211.37,20.99,153
Ziemann Group,Iowa,2351,Business,900018684,Sales Associate IV,Vincent Wright,13/03/2022,1108093,Wholesale,Mineral water,Mineral Water - Cranberry - 32oz - case,MW272,N Central East,0.07,4176.94,20.99,199
Daria Dodge,California,2247,Individual,900019856,Sales Associate I,Henry Rodriguez,13/03/2022,1108094,Retail,Fitness,Resistance bands - 50 lb,FT258,Southwest,0,29.98,14.99,2
Whitby Shepeard,Virginia,2601,Individual,900018213,Senior Sales Representative,Tony Hendricks,13/03/2022,1108095,Retail,Fitness,Insulated water bottle - 24oz - Green,FT976,Central East,0,39.98,19.99,2
Walker Group,Illinois,2168,Business,900012746,Senior Sales Representative,Becky Allen,13/03/2022,1108096,Wholesale,Mineral water,Mineral Water - Strawberry -  20oz - case,MW162,N Central East,0.1,1453.93,14.99,97
Collins LLC,Texas,2279,Business,900018483,Senior Sales Associate,Kendra Morales,13/03/2022,1108097,Wholesale,Mineral water,Mineral Water - Raspberry -  20oz - case,MW152,S Central East,0.09,1768.73,14.99,118
Martha Willoway,Illinois,1308,Individual,900010428,Sales Representative,Cory Hall,13/03/2022,1108098,Retail,Supplements,Magnesium 250 mg - 100 tablets,SP123,N Central East,0,22.35,22.35,1
Kirsti Clericoates,Ohio,2237,Individual,900010428,Sales Representative,Cory Hall,13/03/2022,1108099,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,N Central East,0,12.99,12.99,1
Corey McIlwreath,Utah,3726,Individual,900017953,Sales Associate I,Carrie Jordan,13/03/2022,1108100,Retail,Supplements,Vitamin D3 1000 IU - 160 capsules,SP609,S Central West,0,8.99,8.99,1
Velma Haws,California,1495,Individual,900013621,Sales Associate,Hannah Rosenstock,13/03/2022,1108101,Retail,Supplements,Vitamin D3 1000 IU - 160 capsules,SP609,Southwest,0,8.99,8.99,1
Bastien Di Boldi,California,3676,Individual,900013621,Sales Associate,Hannah Rosenstock,13/03/2022,1108102,Retail,Fitness,Resistance bands - set of 5,FT870,Southwest,0,110,55,2
Aguste Woolatt,Tennessee,2699,Individual,900019273,Sales Representative,Michelle Howard,13/12/2022,1108103,Retail,Fitness,Slam ball - 5 lb,FT280,Central East,0,43.95,43.95,1
Randolph Seson,Missouri,2712,Individual,900010859,Sales Representative,Nick Chen,14/03/2022,1108104,Retail,Supplements,Vitamin C-1000 mg - 140 tablets,SP126,S Central East,0,14.6,14.6,1
Isidor Asman,California,2659,Individual,900013621,Sales Associate,Hannah Rosenstock,14/03/2022,1108105,Retail,Mineral water,Mineral Water - Natural - 20oz - case,MW102,Southwest,0,12.99,12.99,1
Jakubowski Inc,Nevada,2389,Business,900017067,Senior Sales Representative,Christy Beedom,14/12/2022,1108106,Wholesale,Fitness,Resistance bands - 20 lb,FT544,Southwest,0.07,1510.67,11.99,126
Niles Aaron,Maryland,3010,Individual,900012995,Senior Sales Representative,Brenda Johnson,14/03/2022,1108107,Retail,Mineral water,Mineral Water - Peach -  20oz - case,MW142,Central East,0,14.99,14.99,1
Austina Rivlin,Georgia,2675,Individual,900015003,Sales Associate III,Cynthia Cash,14/03/2022,1108108,Retail,Mineral water,Mineral Water - Lemon -  20oz - case,MW122,Southeast,0,29.98,14.99,2
Willyt MacNeill,Colorado,4061,Individual,900015696,Sales Associate I,Greg Wood,14/03/2022,1108109,Retail,Mineral water,Mineral Water - Orange - 32oz - case,MW232,S Central West,0,83.96,20.99,4
Robbie Morriss,California,4109,Individual,900013621,Sales Associate,Hannah Rosenstock,14/03/2022,1108110,Retail,Supplements,Vitamin D3 1000 IU - 100 capsules,SP204,Southwest,0,6.99,6.99,1
Jerrold Hector,California,2920,Individual,900013621,Sales Associate,Hannah Rosenstock,14/03/2022,1108111,Retail,Supplements,Iron 65 mg - 80 capsules,SP202,Southwest,0,9.5,4.75,2
Sibyl Ibbison,Illinois,3638,Individual,900015499,Senior Sales Associate,Lauren Skip,14/03/2022,1108112,Retail,Supplements,Magnesium 250 mg - 160 tablets,SP305,N Central East,0,65.3,32.65,2
Binky Waiton,Wisconsin,3368,Individual,900012506,Sales Associate V,Lisa Sanchez,14/03/2022,1108113,Retail,Supplements,Flaxseed Oil 1000mg - 90 capsules,SP304,N Central East,0,12.49,12.49,1
Angelia Ferrarone,District of Columbia,1711,Individual,900019273,Sales Representative,Michelle Howard,14/03/2022,1108114,Retail,Fitness,Insulated water bottle - 40oz - Green,FT682,Central East,0,28.79,28.79,1
Den Shellum,Louisiana,2292,Individual,900010859,Sales Representative,Nick Chen,14/03/2022,1108115,Retail,Fitness,Yoga mat - 3mm,FT525,S Central East,0,21.99,21.99,1
Robinett Cossum,Missouri,1502,Individual,900016320,Sales Associate II,Paul Turner,14/03/2022,1108116,Retail,Mineral water,Mineral Water - Raspberry -  20oz - case,MW152,S Central East,0,59.96,14.99,4
Merrel Dincey,Minnesota,4089,Individual,900018684,Sales Associate IV,Vincent Wright,14/03/2022,1108117,Retail,Supplements,Calcium 400 IU - 140 tablets,SP201,N Central East,0,25.98,12.99,2
Westbrooke Conybear,Texas,2413,Individual,900018712,Sales Associate II,Dru Clingman,15/03/2022,1108118,Retail,Mineral water,Mineral Water - Strawberry -  20oz - case,MW162,S Central East,0,14.99,14.99,1
Reinwald Alekseev,Washington,1872,Individual,900013610,Sales Associate I,Sue Nguyen,15/03/2022,1108119,Retail,Supplements,Calcium 400 IU - 200 tablets,SP603,Northwest,0,16.99,16.99,1
Bronson Lunnon,Florida,1149,Individual,900012349,Sales Associate I,Steve Gordon,15/12/2022,1108120,Retail,Fitness,Slam ball - 15 lb,FT589,Southeast,0,49.95,49.95,1
Conway Perritt,Georgia,3015,Individual,900019334,Sales Associate I,Mitch White,15/03/2022,1108121,Retail,Mineral water,Mineral Water - Lemon - 32oz - case,MW222,Southeast,0,62.97,20.99,3
Ida Skurm,Florida,3708,Individual,900016625,Sales Representative,Marshal Alexander,15/03/2022,1108122,Retail,Mineral water,Mineral Water - Natural -  32oz - case,MW202,Southeast,0,67.96,16.99,4
Maje Arens,New York,1487,Individual,900015105,Sales Representative,Sharla Campbell,15/03/2022,1108123,Retail,Supplements,Multivitamin - 90 capsules,SP601,Northeast,0,36.88,18.44,2
Tamra Huett,West Virginia,4035,Individual,900013649,Senior Sales Representative,John Ashwin,16/03/2022,1108124,Retail,Supplements,Vitamin C-1000 mg - 140 tablets,SP126,Central East,0,14.6,14.6,1
Graham LLC,Washington,2926,Business,900013610,Sales Associate I,Sue Nguyen,16/03/2022,1108125,Wholesale,Mineral water,Mineral Water - Peach -  20oz - case,MW142,Northwest,0.11,1678.77,14.99,112
Nienow Group,Florida,3192,Business,900011701,Sales Representative,Susan Dixon,16/03/2022,1108126,Wholesale,Supplements,Calcium 400 IU - 200 tablets,SP603,Southeast,0.01,2514.51,16.99,148
Effertz Inc,Kansas,1926,Business,900012283,Sales Associate,Nicole Hansen,16/03/2022,1108127,Wholesale,Mineral water,Mineral Water - Peach -32oz - case,MW242,N Central East,0.04,1868.07,20.99,89
Rudy Terzi,Virginia,4064,Individual,900012995,Senior Sales Representative,Brenda Johnson,16/03/2022,1108128,Retail,Supplements,Vitamin D3 1000 IU - 100 capsules,SP204,Central East,0,13.98,6.99,2
Bob Chattington,California,2250,Individual,900017067,Senior Sales Representative,Christy Beedom,16/03/2022,1108129,Retail,Supplements,Vitamin C-1000 mg - 140 tablets,SP126,Southwest,0,14.6,14.6,1
Guy Brislane,Iowa,1791,Individual,900012283,Sales Associate,Nicole Hansen,16/03/2022,1108130,Retail,Supplements,Multivitamin - 120 capsules,SP303,N Central East,0,21.6,21.6,1
Emyle Capron,Illinois,1891,Individual,900012506,Sales Associate V,Lisa Sanchez,16/03/2022,1108131,Retail,Fitness,Slam ball - 5 lb,FT280,N Central East,0,87.9,43.95,2
Dayna Edgeler,Ohio,3635,Individual,900012506,Sales Associate V,Lisa Sanchez,16/03/2022,1108132,Retail,Fitness,Yoga ball - 65cm,FT485,N Central East,0,22.79,22.79,1
Roxi Ellice,Florida,1225,Individual,900012349,Sales Associate I,Steve Gordon,17/03/2022,1108133,Retail,Mineral water,Mineral Water - Strawberry -  20oz - case,MW162,Southeast,0,29.98,14.99,2
Costa Wittrington,Tennessee,3338,Individual,900014055,Sales Associate II,Daniel Phillips,17/03/2022,1108134,Retail,Mineral water,Mineral Water - Peach -32oz - case,MW242,Central East,0,41.98,20.99,2
Becka Hegden,Delaware,2838,Individual,900014055,Sales Associate II,Daniel Phillips,17/03/2022,1108135,Retail,Supplements,Vitamin B-complex - 100 capsules,SP125,Central East,0,13.45,13.45,1
Brian Crowther,Arizona,2755,Individual,900017953,Sales Associate I,Carrie Jordan,17/03/2022,1108136,Retail,Supplements,Vitamin B-complex - 100 capsules,SP125,S Central West,0,13.45,13.45,1
Fran Barnsdale,Hawaii,1684,Individual,900011079,Sales Representative,Marla Phifer,17/03/2022,1108137,Retail,Supplements,Multivitamin - 180 capsules,SP120,Southwest,0,55,27.5,2
Mellicent Gellier,South Carolina,2400,Individual,900019334,Sales Associate I,Mitch White,17/03/2022,1108138,Retail,Supplements,Calcium 400 IU - 200 tablets,SP603,Southeast,0,33.98,16.99,2
